http://purl.org/linked-data/sdmx/2009/dimension#refArea,Reference Area,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
http://statistics.gov.scot/id/statistical-geography/S02000294,IZ Seven,44,50,48,83,80,60,67,58,69,69,78
http://statistics.gov.scot/id/statistical-geography/S02001190,IZ Seven,62,66,50,68,62,54,70,71,78,77,77
http://statistics.gov.scot/id/statistical-geography/S02000304,IZ Seventeen,54,65,53,53,49,54,69,68,65,74,83
http://statistics.gov.scot/id/statistical-geography/S02001200,IZ Seventeen,61,93,78,93,96,104,79,72,98,116,105
http://statistics.gov.scot/id/statistical-geography/S02000293,IZ Six,25,37,54,47,51,44,56,51,23,38,26
http://statistics.gov.scot/id/statistical-geography/S02001189,IZ Six,52,25,41,36,41,52,48,57,60,60,87
http://statistics.gov.scot/id/statistical-geography/S02000303,IZ Sixteen,56,77,77,88,85,93,85,93,77,100,101
http://statistics.gov.scot/id/statistical-geography/S02001199,IZ Sixteen,33,53,46,57,71,84,95,83,95,115,100
http://statistics.gov.scot/id/statistical-geography/S02000297,IZ Ten,43,73,63,68,63,72,63,60,60,74,76
http://statistics.gov.scot/id/statistical-geography/S02001193,IZ Ten,57,42,54,54,56,62,73,75,89,69,76
http://statistics.gov.scot/id/statistical-geography/S02000300,IZ Thirteen,83,77,57,77,77,65,65,98,121,138,105
http://statistics.gov.scot/id/statistical-geography/S02001196,IZ Thirteen,57,62,67,76,90,86,87,76,69,83,95
http://statistics.gov.scot/id/statistical-geography/S02000290,IZ Three,73,91,69,98,89,78,79,102,78,99,99
http://statistics.gov.scot/id/statistical-geography/S02001186,IZ Three,121,93,113,119,114,92,149,146,106,137,145
http://statistics.gov.scot/id/statistical-geography/S02000299,IZ Twelve,39,30,42,46,49,46,40,36,41,52,49
http://statistics.gov.scot/id/statistical-geography/S02001195,IZ Twelve,74,85,100,117,116,127,161,89,140,143,160
http://statistics.gov.scot/id/statistical-geography/S02000307,IZ Twenty,38,38,39,37,34,38,43,44,36,43,45
http://statistics.gov.scot/id/statistical-geography/S02000308,IZ Twenty One,40,42,36,43,36,53,38,47,37,41,42
http://statistics.gov.scot/id/statistical-geography/S02000309,IZ Twenty Two,30,41,30,29,52,42,39,41,29,50,48
http://statistics.gov.scot/id/statistical-geography/S02000289,IZ Two,34,42,33,26,67,51,42,53,42,57,54
http://statistics.gov.scot/id/statistical-geography/S02001185,IZ Two,65,64,73,102,90,93,124,124,102,114,102
http://statistics.gov.scot/id/statistical-geography/S02000649,Ibrox,56,49,42,57,56,66,39,52,58,50,54
http://statistics.gov.scot/id/statistical-geography/S02000644,Ibrox East and Cessnock,69,58,52,52,65,53,61,84,86,50,75
http://statistics.gov.scot/id/statistical-geography/S02001039,Innerleithen and Walkerburn area,56,50,58,74,76,67,71,84,75,103,112
http://statistics.gov.scot/id/statistical-geography/S02000079,"Insch, Oyne and Ythanwells",36,40,45,45,53,49,31,46,37,54,60
http://statistics.gov.scot/id/statistical-geography/S02000756,Invergordon,46,44,61,49,64,73,81,103,70,59,74
http://statistics.gov.scot/id/statistical-geography/S02000973,"Invergowrie, Longforgan and Abernyte",40,50,43,44,54,62,55,42,61,49,51
http://statistics.gov.scot/id/statistical-geography/S02000483,Inverkeithing East,32,34,29,37,44,48,30,43,24,45,43
http://statistics.gov.scot/id/statistical-geography/S02000773,Inverkip and Wemyss Bay,64,64,47,43,49,47,38,48,55,59,62
http://statistics.gov.scot/id/statistical-geography/S02000415,Inverleith,35,43,42,44,40,46,45,29,49,56,57
http://statistics.gov.scot/id/statistical-geography/S02000735,Inverness Ballifeary and Dalneigh,58,72,66,98,70,88,107,108,90,107,112
http://statistics.gov.scot/id/statistical-geography/S02000742,"Inverness Central, Raigmore and Longman",60,47,49,77,65,69,57,74,64,51,64
http://statistics.gov.scot/id/statistical-geography/S02000736,Inverness Crown and Haugh,54,59,66,82,61,66,60,53,74,50,77
http://statistics.gov.scot/id/statistical-geography/S02000743,Inverness Culloden and Balloch,60,52,42,39,58,45,44,50,50,43,52
http://statistics.gov.scot/id/statistical-geography/S02000734,Inverness Drakies,13,20,15,23,29,32,34,28,27,18,35
http://statistics.gov.scot/id/statistical-geography/S02000732,Inverness Drummond,46,38,53,43,44,61,46,47,52,56,60
http://statistics.gov.scot/id/statistical-geography/S02000727,Inverness East Rural,41,48,46,67,58,72,59,58,43,60,76
http://statistics.gov.scot/id/statistical-geography/S02000733,Inverness Hilton,46,51,55,45,42,48,49,42,58,63,90
http://statistics.gov.scot/id/statistical-geography/S02000729,Inverness Inshes and Slackbuie,13,31,20,24,30,50,78,70,103,78,84
http://statistics.gov.scot/id/statistical-geography/S02000731,Inverness Kinmylies and South West,45,42,36,51,44,52,66,52,32,42,43
http://statistics.gov.scot/id/statistical-geography/S02000730,Inverness Lochardil and Holm Mains,42,49,43,53,54,52,41,56,62,54,56
http://statistics.gov.scot/id/statistical-geography/S02000744,Inverness Merkinch,68,64,64,95,59,99,63,86,89,70,72
http://statistics.gov.scot/id/statistical-geography/S02000739,Inverness Muirtown,49,63,64,79,86,88,81,79,68,66,80
http://statistics.gov.scot/id/statistical-geography/S02000741,Inverness Scorguie,45,48,42,44,38,45,47,43,53,47,46
http://statistics.gov.scot/id/statistical-geography/S02000740,Inverness Smithton,39,41,53,41,46,57,47,42,45,37,43
http://statistics.gov.scot/id/statistical-geography/S02000728,Inverness West Rural,55,56,54,66,56,61,65,61,55,52,91
http://statistics.gov.scot/id/statistical-geography/S02000737,Inverness Westhill,38,33,31,35,51,70,67,71,62,68,67
http://statistics.gov.scot/id/statistical-geography/S02000072,Inverurie North,53,58,61,72,62,57,52,63,67,66,78
http://statistics.gov.scot/id/statistical-geography/S02000071,Inverurie South,79,84,69,85,77,86,66,71,86,70,67
http://statistics.gov.scot/id/statistical-geography/S02000837,Irvine Bourtreehill,37,34,32,44,39,47,40,44,52,65,62
http://statistics.gov.scot/id/statistical-geography/S02000836,Irvine Broomlands,39,38,33,45,49,57,51,61,74,63,57
http://statistics.gov.scot/id/statistical-geography/S02000845,Irvine Castlepark North,61,64,53,52,71,76,79,87,95,132,111
http://statistics.gov.scot/id/statistical-geography/S02000841,Irvine Castlepark South,70,91,77,54,65,81,62,82,104,78,89
http://statistics.gov.scot/id/statistical-geography/S02000838,Irvine Central,51,44,43,55,56,66,64,68,85,79,94
http://statistics.gov.scot/id/statistical-geography/S02000839,Irvine East,49,49,52,51,43,59,60,73,65,64,68
http://statistics.gov.scot/id/statistical-geography/S02000835,Irvine Fullarton,54,70,63,74,74,77,81,92,100,95,116
http://statistics.gov.scot/id/statistical-geography/S02000840,Irvine Girdle Toll and Staneca,37,48,56,52,85,78,83,68,73,81,77
http://statistics.gov.scot/id/statistical-geography/S02000843,Irvine Perceton and Lawthorn,32,45,54,37,74,56,45,59,76,61,66
http://statistics.gov.scot/id/statistical-geography/S02000833,Irvine Tarryholme,43,36,45,51,47,49,34,44,46,82,65
http://statistics.gov.scot/id/statistical-geography/S02000947,Isles,43,41,33,42,40,62,51,39,46,37,49
http://statistics.gov.scot/id/statistical-geography/S02001027,Jedburgh,37,41,43,53,65,56,51,62,44,59,70
http://statistics.gov.scot/id/statistical-geography/S02000368,"Jewel, Brunstane and Newcraighall",26,38,41,54,50,55,50,43,61,58,60
http://statistics.gov.scot/id/statistical-geography/S02000998,Johnstone North East,51,55,58,60,72,90,73,82,69,93,113
http://statistics.gov.scot/id/statistical-geography/S02000994,Johnstone North West,86,85,74,80,78,104,111,104,71,89,82
http://statistics.gov.scot/id/statistical-geography/S02000992,Johnstone South East,57,73,63,84,81,78,75,80,68,78,90
http://statistics.gov.scot/id/statistical-geography/S02000988,Johnstone South West,70,77,72,96,116,115,132,105,99,109,131
http://statistics.gov.scot/id/statistical-geography/S02000386,Joppa,47,45,58,71,65,66,55,70,48,66,66
http://statistics.gov.scot/id/statistical-geography/S02000811,Keith and Fife Keith,49,52,35,49,58,44,44,50,53,60,66
http://statistics.gov.scot/id/statistical-geography/S02001034,Kelso North,55,46,48,60,61,64,51,53,57,67,59
http://statistics.gov.scot/id/statistical-geography/S02001032,Kelso South,35,46,45,70,71,57,54,48,40,41,44
http://statistics.gov.scot/id/statistical-geography/S02000531,Kelty East,51,58,68,76,64,77,56,50,39,60,66
http://statistics.gov.scot/id/statistical-geography/S02000532,Kelty West,40,38,52,49,52,55,64,63,46,48,55
http://statistics.gov.scot/id/statistical-geography/S02000690,Kelvindale,59,69,67,52,62,59,41,70,54,62,58
http://statistics.gov.scot/id/statistical-geography/S02000672,Kelvingrove and University,40,41,32,40,29,48,36,30,37,38,41
http://statistics.gov.scot/id/statistical-geography/S02000689,Kelvinside and Jordanhill,62,53,62,58,55,63,76,69,71,91,83
http://statistics.gov.scot/id/statistical-geography/S02000067,Kemnay,36,46,27,55,60,36,42,46,47,52,63
http://statistics.gov.scot/id/statistical-geography/S02000557,Kennoway,79,53,54,77,74,104,105,77,67,71,72
http://statistics.gov.scot/id/statistical-geography/S02000685,Keppochhill,103,83,120,108,101,96,116,107,121,108,132
http://statistics.gov.scot/id/statistical-geography/S02000464,Kersiebank,78,58,65,54,67,73,73,58,69,62,68
http://statistics.gov.scot/id/statistical-geography/S02000266,Kessington East,26,16,32,35,26,25,35,32,42,33,42
http://statistics.gov.scot/id/statistical-geography/S02000269,Kessington West,25,30,34,40,43,36,29,39,38,55,48
http://statistics.gov.scot/id/statistical-geography/S02000568,Kettle and Ladybank,44,46,66,55,60,52,50,63,37,44,55
http://statistics.gov.scot/id/statistical-geography/S02000279,Keystone and Dougalston,42,43,42,35,37,51,63,55,74,73,91
http://statistics.gov.scot/id/statistical-geography/S02000996,Kilbarchan,42,39,30,30,30,42,45,39,47,48,52
http://statistics.gov.scot/id/statistical-geography/S02000865,Kilbirnie North,44,39,35,42,32,34,62,53,56,42,67
http://statistics.gov.scot/id/statistical-geography/S02000863,Kilbirnie South and Longbar,56,49,51,43,79,53,73,51,55,69,96
http://statistics.gov.scot/id/statistical-geography/S02000935,Kildrum,50,43,43,62,52,60,67,72,77,72,56
http://statistics.gov.scot/id/statistical-geography/S02000771,Kilmacolm Central,22,30,21,27,37,35,47,40,28,28,31
http://statistics.gov.scot/id/statistical-geography/S02000772,"Kilmacolm, Quarriers, Greenock Upper East/Central",47,35,55,62,37,49,53,65,65,52,62
http://statistics.gov.scot/id/statistical-geography/S02000273,Kilmardinny East,24,23,20,30,26,19,26,27,25,26,37
http://statistics.gov.scot/id/statistical-geography/S02000272,Kilmardinny West,36,38,41,37,37,31,38,45,43,31,51
http://statistics.gov.scot/id/statistical-geography/S02000243,Kilmarnock South Central and Caprington,38,52,53,57,52,45,61,49,45,63,62
http://statistics.gov.scot/id/statistical-geography/S02000256,Kilmaurs Rural,33,40,31,38,45,82,57,78,75,72,104
http://statistics.gov.scot/id/statistical-geography/S02000940,Kilsyth Bogside,41,47,43,48,46,38,49,47,54,27,46
http://statistics.gov.scot/id/statistical-geography/S02000942,Kilsyth East and Croy,65,100,95,88,92,87,84,98,111,95,95
http://statistics.gov.scot/id/statistical-geography/S02000857,Kilwinning Central and North,57,72,73,72,69,82,73,69,92,83,91
http://statistics.gov.scot/id/statistical-geography/S02000853,Kilwinning Pennyburn,41,28,33,47,40,51,60,67,61,67,77
http://statistics.gov.scot/id/statistical-geography/S02000851,Kilwinning West and Blacklan,60,65,61,91,94,103,96,105,123,114,130
http://statistics.gov.scot/id/statistical-geography/S02000856,Kilwinning Whitehirst Park and Woodside,52,43,28,53,38,60,41,35,52,70,53
http://statistics.gov.scot/id/statistical-geography/S02000506,Kincardine,25,20,44,42,34,46,34,52,33,34,41
http://statistics.gov.scot/id/statistical-geography/S02000006,"Kincorth, Leggart and Nigg North",61,65,78,65,84,88,61,86,87,78,96
http://statistics.gov.scot/id/statistical-geography/S02000002,"Kincorth, Leggart and Nigg South",56,72,69,81,108,129,94,100,91,67,78
http://statistics.gov.scot/id/statistical-geography/S02000507,Kinghorn,20,25,41,52,58,46,46,56,38,40,48
http://statistics.gov.scot/id/statistical-geography/S02000600,Kingspark North,46,32,36,46,61,68,45,40,49,54,63
http://statistics.gov.scot/id/statistical-geography/S02000595,Kingspark South,28,39,38,45,41,53,64,55,53,52,47
http://statistics.gov.scot/id/statistical-geography/S02000631,Kingston West and Dumbreck,36,52,62,41,61,66,74,72,97,84,68
http://statistics.gov.scot/id/statistical-geography/S02000035,Kingswells,53,35,60,53,59,57,68,70,65,55,58
http://statistics.gov.scot/id/statistical-geography/S02000466,Kinneil,39,48,46,38,52,50,35,44,53,50,46
http://statistics.gov.scot/id/statistical-geography/S02000642,Kinning Park and Festival Park,57,83,74,79,61,79,70,80,100,66,73
http://statistics.gov.scot/id/statistical-geography/S02000950,Kinross,42,42,42,54,55,57,44,50,46,66,67
http://statistics.gov.scot/id/statistical-geography/S02000066,Kintore and Blackburn,37,46,42,76,69,73,90,109,88,80,108
http://statistics.gov.scot/id/statistical-geography/S02000131,Kintyre Trail,77,47,47,38,61,57,91,79,70,62,74
http://statistics.gov.scot/id/statistical-geography/S02000518,Kirkcaldy Bennochy East,41,42,55,53,48,50,46,57,51,43,57
http://statistics.gov.scot/id/statistical-geography/S02000520,Kirkcaldy Bennochy West,40,42,60,41,37,56,58,44,50,48,48
http://statistics.gov.scot/id/statistical-geography/S02000516,Kirkcaldy Central,39,39,42,42,47,57,35,62,68,65,34
http://statistics.gov.scot/id/statistical-geography/S02000535,Kirkcaldy Chapel,47,40,55,50,57,60,76,55,64,70,56
http://statistics.gov.scot/id/statistical-geography/S02000533,Kirkcaldy Dunnikier,26,19,26,46,31,31,35,37,34,21,36
http://statistics.gov.scot/id/statistical-geography/S02000530,Kirkcaldy Gallatown and Sinclairtown,80,75,84,102,78,84,83,98,74,92,83
http://statistics.gov.scot/id/statistical-geography/S02000524,Kirkcaldy Hayfield and Smeaton,66,41,65,53,53,61,58,58,87,71,84
http://statistics.gov.scot/id/statistical-geography/S02000512,Kirkcaldy Linktown and Seafield,56,49,56,63,57,63,49,73,64,64,75
http://statistics.gov.scot/id/statistical-geography/S02000523,Kirkcaldy Newliston and Redcraigs,37,34,42,33,43,52,44,50,39,51,43
http://statistics.gov.scot/id/statistical-geography/S02000522,Kirkcaldy Pathhead,45,25,30,32,38,50,43,72,43,42,51
http://statistics.gov.scot/id/statistical-geography/S02000517,Kirkcaldy Raith,34,19,26,22,19,25,33,29,21,25,28
http://statistics.gov.scot/id/statistical-geography/S02000526,Kirkcaldy Templehall East,104,77,91,86,110,94,106,109,100,117,113
http://statistics.gov.scot/id/statistical-geography/S02000527,Kirkcaldy Templehall West,63,65,59,55,65,63,84,63,59,42,39
http://statistics.gov.scot/id/statistical-geography/S02000166,Kirkcudbright,84,79,70,73,64,73,68,74,72,59,77
http://statistics.gov.scot/id/statistical-geography/S02001231,Kirkhill,59,56,61,60,76,88,100,75,96,125,125
http://statistics.gov.scot/id/statistical-geography/S02000275,Kirkintilloch South,42,35,28,40,35,45,45,38,43,28,47
http://statistics.gov.scot/id/statistical-geography/S02000281,Kirkintilloch West,53,78,62,50,56,71,71,68,84,79,87
http://statistics.gov.scot/id/statistical-geography/S02000391,Kirkliston,53,53,35,40,58,87,68,50,65,64,77
http://statistics.gov.scot/id/statistical-geography/S02000165,Kirkmaiden,47,78,59,55,44,57,55,53,48,46,55
http://statistics.gov.scot/id/statistical-geography/S02001088,Kirkmuirhill and Blackwood,69,52,45,51,57,45,61,74,58,65,57
http://statistics.gov.scot/id/statistical-geography/S02000905,Kirkshaws,92,100,99,121,114,129,117,109,134,115,151
http://statistics.gov.scot/id/statistical-geography/S02000228,Kirkton,70,58,74,80,69,80,82,92,89,101,95
http://statistics.gov.scot/id/statistical-geography/S02001210,Kirkton,42,56,63,56,72,65,74,73,53,57,69
http://statistics.gov.scot/id/statistical-geography/S02000907,Kirkwood and Bargeddie,98,122,133,128,110,112,86,139,106,136,119
http://statistics.gov.scot/id/statistical-geography/S02000123,Kirriemuir,63,85,71,86,95,100,83,75,81,61,75
http://statistics.gov.scot/id/statistical-geography/S02000117,Kirriemuir Landward,32,29,29,30,29,37,47,37,34,35,33
http://statistics.gov.scot/id/statistical-geography/S02001223,Knightsridge,71,66,80,111,75,115,115,102,102,111,101
http://statistics.gov.scot/id/statistical-geography/S02000699,Knightswood East,72,55,58,80,83,95,83,95,87,96,106
http://statistics.gov.scot/id/statistical-geography/S02000698,Knightswood Park East,44,54,54,47,57,70,62,48,81,85,107
http://statistics.gov.scot/id/statistical-geography/S02000706,Knightswood Park West,84,86,80,80,82,90,111,98,103,99,110
http://statistics.gov.scot/id/statistical-geography/S02000703,Knightswood West,51,61,66,48,56,55,43,57,70,72,76
http://statistics.gov.scot/id/statistical-geography/S02000879,Ladywell,50,46,66,38,53,48,38,39,40,50,56
http://statistics.gov.scot/id/statistical-geography/S02001216,Ladywell,90,95,96,130,116,148,144,122,115,129,146
http://statistics.gov.scot/id/statistical-geography/S02001129,Laighstonehall,74,61,68,68,64,49,63,79,72,66,80
http://statistics.gov.scot/id/statistical-geography/S02001091,Lanark North East,40,37,39,44,34,22,39,33,32,34,28
http://statistics.gov.scot/id/statistical-geography/S02001090,Lanark North West,26,19,31,40,22,25,20,28,34,31,23
http://statistics.gov.scot/id/statistical-geography/S02001086,Lanark South,44,32,49,41,39,50,49,66,44,51,44
